,0
677,0.7397044460923221
678,0.22905307338420858
679,0.12480984556969497
680,0.22141915182895408
681,0.27512538150984645
682,0.2172767806937938
683,0.0027628157011949095
684,0.01875471118338784
685,0.22317532556653993
686,0.36013454986388926
687,0.3316859367992415
688,0.32440023738784146
689,0.09301279867349158
690,0.2751571633738184
691,0.15608774476293105
692,0.10043334224138446
693,0.040719797406422814
694,0.2720266561791663
695,0.17854390381353538
696,0.034658560523576715
697,0.10851580184414555
698,0.35756617641836325
699,0.5246209110293345
700,0.32770418477062035
701,0.2666791161500715
702,0.5660065077223287
703,0.04574363574960166
704,0.2453211357172419
705,0.16533454420328186
706,0.157188276434513
707,0.1513125381299676
708,0.50822775227779
709,0.26202181855349765
710,0.3753104448478016
711,0.22511839646141646
712,0.21681717617291554
713,0.2208632323148127
714,0.16203491384822172
715,0.250213441118231
716,0.2005802130311772
717,0.09491565638119188
718,0.22321508992900504
719,0.1919460738828871
720,0.40283536228403244
721,0.4708008174405372
722,0.2560272925149471
723,0.3772497363568924
724,0.026495322699230994
725,0.1535611012554104
726,0.17446544055214133
727,0.1235522305278254
728,0.02034573613339441
729,0.1750865253301218
730,0.0039451328046122836
731,0.3479902167186488
732,0.30747863514633234
733,0.27996597902013726
734,0.5383541294543936
735,0.13760578501367876
736,0.3473991689677599
737,0.14941167436323666
738,0.2156296144913576
739,0.26656678556732094
740,0.018118408191284602
741,0.35790349080039685
742,0.16896677672508126
743,0.29947480964400647
744,0.5474967279307419
745,0.12043060413251665
746,0.23957745752913845
747,0.08004460981888709
748,0.44154246335603087
749,0.12517228113132145
750,0.4347523007080246
751,0.15049161427856358
752,0.1998007857487657
753,0.2886749753720416
754,0.04535538568235503
755,0.5667909849306512
756,0.2443240940177795
757,0.34542968545522346
758,0.4988137461713597
759,0.33454482284454673
760,0.3121714540879027
761,0.04163713154427906
762,0.09888339468645219
763,0.013301369338917818
764,0.22693866140830038
765,0.06463911499314937
766,0.1932310761040006
767,0.4855998272537836
768,0.11285193664660388
769,0.020495797580283776
770,0.252192532316244
771,0.3133200095394514
772,0.39159803383043856
773,0.32883655473021745
774,0.1640590316475955
775,0.28505471064962684
776,0.25000211239424647
777,0.6163557905384225
778,0.343964676967601
779,0.1037217837190848
780,0.442349634564257
781,0.23294731779655056
782,0.42862488633464024
783,0.13807470450897372
784,0.38590545626087586
785,0.2770682532353151
786,0.15681048092681008
787,0.5331995341592839
788,0.08354993530658775
789,0.005512781460455918
790,0.3737503102992155
791,0.47085551583120766
792,0.44610209114792043
793,0.29713802397274314
794,0.1848594226074255
795,0.16462057200229183
796,0.10949683209102998
797,0.9216291453284835
798,0.10680895054933309
799,0.23158889692064663
800,0.6082663156531676
801,0.11814289780568712
802,0.3702822078582285
803,0.4609795523192511
804,0.19023613608807066
805,0.06871409013623969
806,0.5447856653284301
807,0.37428861417221976
808,0.29166202066078695
809,0.2798119792774257
810,0.14297625903185954
811,0.24390477483602177
812,0.555760119112735
813,0.11347291844664621
814,0.0874720415124042
815,0.3107122702031185
816,0.33981397229450805
817,0.3342472733519779
818,0.4121949685439311
819,0.42138819166216795
820,0.5096068998493423
821,0.34484021189295144
822,0.45960094749994673
823,0.07448986631222118
824,0.06178313057581364
825,0.33175905063127875
826,0.12410239043043055
827,0.4335513693388027
828,0.23858564709325092
829,0.5371123658455486
830,0.1197478381995608
831,0.004849149394261787
832,0.13495918327208353
833,0.2725338512409613
834,0.1821993611922456
835,0.30233160286737804
836,0.4340734237205561
837,0.14680432183623132
838,0.014514102172270504
839,0.3322687551281859
840,0.31186570446884604
841,0.18061176052355493
842,0.5809917191923618
843,0.23657948702965065
844,0.11480478238017061
845,0.17398241580033424
846,0.20629495175488824
847,0.2678899086197708
848,0.1348386314057666
849,0.8039176065248594
850,0.4175907811698348
851,0.5234625291984178
852,0.2920772818147537
853,0.2198033745545223
854,0.01382941552670916
855,0.34850871398501504
856,0.17567326108674827
857,0.14876423086644763
858,0.25905447973367846
859,0.2987789736809294
860,0.3899646285014707
861,0.13282306220248802
862,0.28199321939754673
863,0.03451204990110901
864,0.5116768638849872
865,0.2372661197708354
866,0.42704591459275193
867,0.053965628164066276
868,0.10648699687161232
869,0.27841763402717123
870,0.04823258294501939
871,0.34761847798002377
872,0.29233831854916303
873,0.25853960688338545
874,0.5196631611296467
875,0.2415447439485248
876,0.35496843840465114
877,0.5330701392559909
878,0.3792710389493614
879,0.12193502361674691
880,0.6812984064969787
881,0.20122059203379164
882,0.4523960085431622
883,0.3295624142330794
884,0.11541252335702412
885,0.1568734516013921
886,0.18245256633796933
887,0.056744115993735966
888,0.35048827418149886
889,0.1703619235901691
890,0.11236519649682966
891,0.3378312841558694
892,0.1079309835155353
893,0.5294010348593698
894,0.12647363384449134
895,0.06665508111987703
896,0.5617591286550843
897,0.1757529377430698
898,0.2254208686111798
899,0.28128564997971367
900,0.01542687894263689
901,0.1629227494571545
902,0.5471974635217205
903,0.339810599521566
904,0.24559189022723044
905,0.34964996762057976
906,0.18912442808435923
907,0.3197505398120099
908,0.1303901047856402
909,0.3423755398713921
910,0.15915951997915978
911,0.23267634003934698
912,0.42377543860873124
913,0.4595978119568249
914,0.25517246032677543
915,0.04794120536165161
916,0.30009815502406506
917,0.38037979690007395
918,0.261138414985171
919,0.18760808714538882
920,0.40707413268403764
921,0.0995498495596927
922,0.21827026192387522
923,0.4511073331088731
924,0.44250888737091026
925,0.15547106683028614
926,0.2904871536504693
927,0.18941641258501715
928,0.15014286366212892
929,0.4636302634273067
930,0.2812627353718127
931,0.5083750319353297
932,0.401497637826275
933,0.4129742873105752
934,0.24338488062978259
935,0.4699801704056623
936,0.23489460081730532
937,0.17123509331136555
938,0.09742873300372044
939,0.26499474533217593
940,0.7973029871188173
941,0.3767071636535772
942,0.22877053362957886
943,0.08597033789052828
944,0.13568283161358374
945,0.24580219043074023
946,0.049719194263874805
947,0.40873291469694956
948,0.1552262478116896
949,0.17651558731624695
950,0.3224028284574759
951,0.2819057248107497
952,0.07395066328615407
953,0.12540294942029584
954,0.14652835101504713
955,0.2665203403638389
956,0.5845601433248693
957,0.08698492045051338
958,0.054745249725469985
959,0.4569836431761175
960,0.4075397844763249
961,0.33323275725304524
962,0.5596290817511861
963,0.4034466635650013
964,0.25974499349781743
965,0.3650629411277689
966,0.24930488184503363
967,0.49521198191010396
968,0.07431408537637882
969,0.04491543547482171
970,0.531549922895439
971,0.46403050591881495
972,0.3895906113033277
973,0.41296899576176777
974,0.31280340822418173
975,0.18816734930241955
976,0.3517415797270326
977,0.07087669242084951
978,0.16200296255483485
979,0.09885793994174019
980,0.6586202148082141
981,0.4816766484431619
982,0.36288938066269993
983,0.22670181024690297
984,0.23175401385328456
985,0.3012635628039675
986,0.4059593886083925
987,0.3968420212338918
988,0.2700072493593167
989,0.29397926105703237
990,0.5795453705553459
991,0.276145410988293
992,0.21611303751191852
993,0.5533466826760323
994,0.3252177364833112
995,0.15831043075375734
996,0.5269004818523235
997,0.11999636542508625
998,0.3646985567537724
999,0.16403295288594252
1000,0.45695246186770655
1001,0.6253249995851424
1002,0.31294731127829456
1003,0.477925567131906
1004,0.5320064567743547
1005,0.010579586002084695
1006,0.019133162961348288
1007,0.07946927744797078
1008,0.17451628075088194
1009,0.045778346863749764
1010,0.5321689767575095
1011,0.2490125443345318
1012,0.4243546017816851
1013,0.0730756493508686
1014,0.013134279912438485
1015,0.06824145692959191
1016,0.29842479640614483
1017,0.47215566164175765
1018,0.4162473852922368
1019,0.49816980500958663
1020,0.2976896542697708
1021,0.2616963580576398
1022,0.37931258742178725
1023,0.16291349396941546
1024,0.2757202139728387
1025,0.11992356470705612
1026,0.12978693008182893
1027,0.6609421410686269
1028,0.40828921584313566
1029,0.22937147800305227
1030,0.3801268262173938
1031,0.36162580993999194
1032,0.31050580089805135
1033,0.21286325791579516
1034,0.25074067143338513
1035,0.1476965235339757
1036,0.310235727621312
1037,0.5308692451898169
1038,0.24500200743751707
1039,0.26025278911883837
1040,0.22852511079412985
1041,0.2789188567199539
1042,0.20481600004411277
1043,0.19100673286255213
1044,0.33114338252811293
1045,0.4507733262318566
1046,0.15157967089691696
1047,0.44434964113674796
1048,0.4417555179739971
1049,0.07257576230228566
1050,0.5248904208264151
1051,0.28353104820775443
1052,0.15568245876286996
1053,0.30672268721653656
1054,0.5710526906847843
1055,0.036534594910108825
1056,0.26824818056947114
1057,0.19489135373793284
1058,0.32658243413272964
1059,0.3564667254400373
1060,0.24410573188503132
1061,0.08062464158383012
1062,0.37653421341755866
1063,0.21829828958742137
1064,0.14443573809829813
1065,0.4061945900196192
1066,0.14542028634677534
1067,0.4312410865815996
1068,0.16632959119044072
1069,0.41961656686556603
1070,0.2264115064954788
1071,0.4127763998006392
1072,0.2021758405626658
1073,0.17044982264641997
1074,0.5511966727050778
1075,0.13376646479186938
1076,0.22808575214875382
1077,0.1703857878311295
1078,0.22652650337386593
1079,0.26467725696980204
1080,0.35559487289542363
1081,0.0637667163811669
1082,0.18946305590087614
1083,0.3338498359358485
1084,0.3076163475564004
1085,0.46461947806489867
1086,0.15935932597739014
1087,0.1884833030535532
1088,0.08461189748748486
1089,0.24893367226315077
1090,0.18877866350933722
1091,0.2872445266616471
1092,0.16700844774197987
1093,0.2170186484506488
1094,0.47186215652590213
1095,0.4514322238283075
1096,0.4250437904138212
1097,0.27924382674415055
1098,0.4574038318236351
1099,0.1465052213873365
1100,0.516449767625096
1101,0.15158021841500513
1102,0.69119533388414
1103,0.1853547533443622
1104,0.2848507708286607
1105,0.15399075143539565
1106,0.1907298595955167
1107,0.6030962522908128
1108,0.18867241906141308
1109,0.09630372672460819
1110,0.5816039584916644
1111,0.3041195141435878
1112,0.2105385432005268
1113,0.10597829796209966
1114,0.0034780707849408343
1115,0.025747894524901588
1116,0.37716249339242075
1117,0.22385191951391725
1118,0.25705553246295615
1119,0.03527733693140023
1120,0.18616631054131194
1121,0.28733584107880517
1122,0.4218954627205874
1123,0.35306136549451467
1124,0.16238465735869564
1125,0.11653722824420833
1126,0.385876465365071
1127,0.19707626415789975
1128,0.167064701057969
1129,0.7661111183941054
1130,0.20042871083497246
1131,0.10965272969747554
1132,0.17007411174526377
1133,0.033799948569009725
1134,0.7717410579834145
1135,0.11967701934807858
1136,0.33272914872771553
1137,0.37777740800027526
1138,0.14583670567734064
1139,0.559291628524872
1140,0.8516799799936996
1141,0.6148884786544381
1142,0.29014989905071475
1143,0.0520702691297347
1144,0.4426134202213692
1145,0.2315106341587905
1146,0.13417213612552759
1147,0.24964410863330544
1148,0.13113695148918159
1149,0.3788936883599864
1150,0.11734514236156357
1151,0.39624748828250356
1152,0.3799637993414908
1153,0.20058612200777323
1154,0.40834699063922064
1155,0.420042234351325
1156,0.5310533498708271
1157,0.07147649134478704
1158,0.6410945478928088
1159,0.18397620923417024
1160,0.41211884324846837
1161,0.2562140596642099
1162,0.17707409243098196
1163,0.023493281566178303
1164,0.38567444017031877
1165,0.6126898344941436
1166,0.1984022859918428
1167,0.3043966280705739
1168,0.3776502548319861
1169,0.38367343098672413
1170,0.08298995361760425
1171,0.3047536591559137
1172,0.26155898372980807
1173,0.4295788299446088
1174,0.7354818636138001
1175,0.4457846037291065
1176,0.23490038513701522
1177,0.32417839068698967
1178,0.2891525582790315
1179,0.1521507752228128
1180,0.4601463938813516
1181,0.2019883806946438
1182,0.30273227471426845
1183,0.39967562936701717
1184,0.3883555670958138
1185,0.36540055594022836
1186,0.2199497742703771
1187,0.23083312918934237
1188,0.24371740253386392
1189,0.359878619504978
1190,0.21950996810127585
1191,0.0677369479588561
1192,0.231253146945251
1193,0.4654616336602932
1194,0.47118546029982544
1195,0.47586284171758164
1196,0.07920053179633804
1197,0.17535652772132135
1198,0.4095456870278211
1199,0.24718093156017015
1200,0.19685565402131633
1201,0.39786642858540544
1202,0.13753436357861204
1203,0.05224979349534556
1204,0.15197759162758329
1205,0.32501316921190876
1206,0.2128922334753931
1207,0.5129845162265488
1208,0.19046893071709622
1209,0.249513565818895
1210,0.13383083225970782
1211,0.21996516049574844
1212,0.21179526913241895
1213,0.43830688644819715
1214,0.3169561223927204
1215,0.04829453887723381
1216,0.285106491610602
1217,0.6358997963341741
1218,0.22501034735420233
1219,0.15464487181871076
1220,0.43520544777425196
1221,0.08436073520642016
1222,0.21954484675953165
1223,0.3529134043416064
1224,0.3389296248619035
1225,0.021388835719005017
1226,0.22846120059363415
1227,0.3128680351396499
1228,0.420389333122348
1229,0.12421760498792533
1230,0.07563121402092599
1231,0.7531597048395058
1232,0.19831047018775455
1233,0.2588428581202364
1234,0.626862682757275
1235,0.0974326981507224
1236,0.061006665696172
1237,0.08154548951687535
1238,0.37767363310828056
1239,0.15518787487225102
1240,0.7667625014089807
1241,0.2934727549132179
1242,0.20541169600030573
1243,0.07483057404765692
1244,0.26320729105132595
1245,0.33567907000310815
1246,0.46167348520720614
1247,0.017481895167977796
1248,0.025146957469317804
1249,0.13454855698741897
1250,0.6081586728794355
1251,0.15392940513411174
1252,0.177283689851994
